6957003200;2024-05-09 18:11:40.405315;update_profile;desktop;218.206.29.67;Якша;18e18a70-9152-40cd-a5c4-74c2b9338b9a;"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.33.3 (KHTML, like Gecko) Version/4.0.5 Safari/533.33.3"
6957003200;2023-11-05 20:07:33.157332;login;desktop;218.206.29.67;Якша;18e18a70-9152-40cd-a5c4-74c2b9338b9a;"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.33.3 (KHTML, like Gecko) Version/4.0.5 Safari/533.33.3"
6957003200;2024-01-08 23:46:57.385186;logout;desktop;218.206.29.67;Якша;18e18a70-9152-40cd-a5c4-74c2b9338b9a;"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.33.3 (KHTML, like Gecko) Version/4.0.5 Safari/533.33.3"
6957003200;2024-09-24 22:27:37.198512;recover_password;tablet;40.85.187.236;Салехард;b350294b-6311-4177-a298-d4ef491ca1f9;"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.42.6 (KHTML, like Gecko) Version/4.1 Safari/534.42.6"
6957003200;2024-02-22 10:30:03.890336;login;tablet;40.85.187.236;Салехард;b350294b-6311-4177-a298-d4ef491ca1f9;"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.42.6 (KHTML, like Gecko) Version/4.1 Safari/534.42.6"
6957003200;2024-03-11 05:47:41.583821;logout;tablet;40.85.187.236;Салехард;b350294b-6311-4177-a298-d4ef491ca1f9;"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.42.6 (KHTML, like Gecko) Version/4.1 Safari/534.42.6"
6957003200;2024-01-07 19:57:59.223329;update_profile;desktop;90.91.210.224;Салехард;701dc8bd-6486-4e03-90fc-201e9ad61dc7;"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.37.7 (KHTML, like Gecko) Version/5.1 Safari/534.37.7"
6957003200;2024-07-08 20:07:35.453044;logout;desktop;90.91.210.224;Салехард;701dc8bd-6486-4e03-90fc-201e9ad61dc7;"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.37.7 (KHTML, like Gecko) Version/5.1 Safari/534.37.7"
6957003200;2024-09-01 08:55:55.398197;recover_password;desktop;90.91.210.224;Салехард;701dc8bd-6486-4e03-90fc-201e9ad61dc7;"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.37.7 (KHTML, like Gecko) Version/5.1 Safari/534.37.7"
6957003200;2023-12-22 17:04:23.969039;recover_password;desktop;90.91.210.224;Салехард;701dc8bd-6486-4e03-90fc-201e9ad61dc7;"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.37.7 (KHTML, like Gecko) Version/5.1 Safari/534.37.7"
6957003200;2024-10-22 18:44:46.532337;login;desktop;90.91.210.224;Салехард;701dc8bd-6486-4e03-90fc-201e9ad61dc7;"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.37.7 (KHTML, like Gecko) Version/5.1 Safari/534.37.7"
6957003200;2024-02-03 22:46:32.732397;update_profile;mobile;128.38.137.14;Салехард;0059e5ce-acf2-433d-a418-b0be7ee09623;"Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/5505-07-03 23:13:35.531540 Firefox/7.0"
6957003200;2024-09-24 01:56:00.668237;login;mobile;128.38.137.14;Салехард;0059e5ce-acf2-433d-a418-b0be7ee09623;"Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/5505-07-03 23:13:35.531540 Firefox/7.0"
6957003200;2023-11-22 18:38:48.282456;logout;mobile;148.194.27.171;Салехард;f967aaee-dbc8-415a-810a-3e0456a591e3;"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.14.5 (KHTML, like Gecko) Version/5.0.1 Safari/534.14.5"
6957003200;2024-07-02 00:28:45.520355;login;mobile;148.194.27.171;Салехард;f967aaee-dbc8-415a-810a-3e0456a591e3;"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.14.5 (KHTML, like Gecko) Version/5.0.1 Safari/534.14.5"
6957003200;2024-04-16 02:24:09.019420;recover_password;tablet;218.227.183.58;Кежма;5993ef91-1af5-42de-a2a8-3624a4b01b29;"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/532.13.5 (KHTML, like Gecko) Version/5.0.2 Safari/532.13.5"
6957003200;2024-08-09 16:30:05.047520;login;desktop;185.3.169.114;Салехард;0da34f52-422d-4b5e-80ca-cc041af08cd8;"Mozilla/5.0 (Linux; Android 1.5) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/31.0.801.0 Safari/532.0"
6957003200;2023-10-30 04:48:45.982676;recover_password;desktop;185.3.169.114;Салехард;0da34f52-422d-4b5e-80ca-cc041af08cd8;"Mozilla/5.0 (Linux; Android 1.5) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/31.0.801.0 Safari/532.0"
6957003200;2024-07-28 04:51:04.689137;login;desktop;185.3.169.114;Салехард;0da34f52-422d-4b5e-80ca-cc041af08cd8;"Mozilla/5.0 (Linux; Android 1.5) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/31.0.801.0 Safari/532.0"
6957003200;2024-05-23 19:25:04.508209;login;desktop;185.3.169.114;Салехард;0da34f52-422d-4b5e-80ca-cc041af08cd8;"Mozilla/5.0 (Linux; Android 1.5) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/31.0.801.0 Safari/532.0"
6957003200;2024-03-06 23:49:19.257910;login;desktop;185.3.169.114;Салехард;0da34f52-422d-4b5e-80ca-cc041af08cd8;"Mozilla/5.0 (Linux; Android 1.5) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/31.0.801.0 Safari/532.0"
6957003200;2023-12-23 16:15:20.008136;login;tablet;25.154.103.32;Салехард;1e039f91-463b-48ae-abbe-066bb9a74cfa;"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/55.0.875.0 Mobile/44I189 Safari/531.1"
6957003200;2024-05-24 11:34:41.730216;logout;tablet;25.154.103.32;Салехард;1e039f91-463b-48ae-abbe-066bb9a74cfa;"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/55.0.875.0 Mobile/44I189 Safari/531.1"
6957003200;2024-03-20 17:42:53.517308;logout;tablet;121.118.58.128;Салехард;71e8e697-66b3-4c47-bdf5-bb9cd5a49e3c;"Opera/8.15.(Windows NT 10.0; lb-LU) Presto/2.9.187 Version/11.00"
